ID,Reached.on.Time_Y.N
9793,0
9794,1
9795,1
9796,1
9797,0
9798,0
9799,0
9800,1
9801,1
9802,0
9803,1
9804,1
9805,1
9806,1
9807,1
9808,1
9809,0
9810,0
9811,0
9812,0
9813,1
9814,0
9815,1
9816,1
9817,0
9818,1
9819,1
9820,0
9821,1
9822,1
9823,0
9824,1
9825,0
9826,0
9827,1
9828,1
9829,1
9830,0
9831,1
9832,0
9833,1
9834,1
9835,0
9836,0
9837,1
9838,1
9839,0
9840,0
9841,0
9842,1
9843,1
9844,1
9845,0
9846,1
9847,0
9848,1
9849,1
9850,1
9851,1
9852,1
9853,0
9854,1
9855,1
9856,0
9857,1
9858,1
9859,1
9860,1
9861,1
9862,0
9863,0
9864,1
9865,0
9866,1
9867,0
9868,1
9869,1
9870,0
9871,1
9872,1
9873,0
9874,1
9875,1
9876,1
9877,0
9878,1
9879,0
9880,1
9881,0
9882,0
9883,1
9884,0
9885,1
9886,1
9887,1
9888,0
9889,0
9890,1
9891,1
9892,1
9893,0
9894,1
9895,1
9896,1
9897,1
9898,0
9899,1
9900,1
9901,0
9902,1
9903,1
9904,0
9905,0
9906,1
9907,1
9908,0
9909,1
9910,0
9911,1
9912,1
9913,1
9914,1
9915,1
9916,1
9917,1
9918,0
9919,1
9920,1
9921,1
9922,0
9923,1
9924,1
9925,1
9926,1
9927,1
9928,0
9929,1
9930,0
9931,0
9932,0
9933,1
9934,0
9935,0
9936,1
9937,1
9938,1
9939,0
9940,0
9941,0
9942,0
9943,1
9944,1
9945,0
9946,0
9947,0
9948,0
9949,1
9950,0
9951,0
9952,0
9953,0
9954,1
9955,0
9956,1
9957,1
9958,0
9959,1
9960,1
9961,0
9962,0
9963,1
9964,1
9965,1
9966,1
9967,1
9968,1
9969,1
9970,1
9971,0
9972,1
9973,1
9974,0
9975,1
9976,0
9977,0
9978,1
9979,0
9980,1
9981,1
9982,0
9983,1
9984,1
9985,1
9986,1
9987,1
9988,0
9989,1
9990,0
9991,1
9992,0
9993,1
9994,1
9995,1
9996,1
9997,1
9998,1
9999,1
10000,1
10001,1
10002,1
10003,1
10004,1
10005,1
10006,0
10007,0
10008,1
10009,1
10010,0
10011,1
10012,0
10013,0
10014,1
10015,1
10016,1
10017,1
10018,0
10019,0
10020,0
10021,1
10022,1
10023,1
10024,1
10025,1
10026,1
10027,0
10028,1
10029,1
10030,0
10031,1
10032,0
10033,0
10034,0
10035,1
10036,1
10037,1
10038,1
10039,1
10040,0
10041,1
10042,1
10043,0
10044,1
10045,1
10046,1
10047,1
10048,1
10049,1
10050,1
10051,0
10052,1
10053,0
10054,1
10055,1
10056,1
10057,0
10058,0
10059,1
10060,0
10061,0
10062,1
10063,1
10064,0
10065,1
10066,1
10067,1
10068,1
10069,1
10070,1
10071,0
10072,0
10073,1
10074,0
10075,1
10076,1
10077,1
10078,0
10079,1
10080,0
10081,1
10082,0
10083,1
10084,1
10085,1
10086,1
10087,0
10088,0
10089,1
10090,1
10091,0
10092,1
10093,1
10094,1
10095,1
10096,0
10097,0
10098,0
10099,0
10100,0
10101,1
10102,0
10103,1
10104,1
10105,1
10106,0
10107,0
10108,1
10109,1
10110,1
10111,1
10112,0
10113,1
10114,0
10115,0
10116,1
10117,1
10118,0
10119,0
10120,1
10121,0
10122,1
10123,1
10124,1
10125,0
10126,1
10127,0
10128,1
10129,0
10130,1
10131,0
10132,0
10133,1
10134,1
10135,1
10136,0
10137,0
10138,1
10139,1
10140,1
10141,1
10142,1
10143,0
10144,1
10145,1
10146,1
10147,0
10148,1
10149,0
10150,1
10151,0
10152,1
10153,0
10154,0
10155,1
10156,0
10157,1
10158,1
10159,0
10160,0
10161,1
10162,1
10163,0
10164,1
10165,1
10166,1
10167,0
10168,1
10169,0
10170,0
10171,1
10172,1
10173,1
10174,1
10175,0
10176,1
10177,0
10178,1
10179,1
10180,0
10181,0
10182,0
10183,1
10184,0
10185,1
10186,0
10187,0
10188,0
10189,1
10190,0
10191,1
10192,0
10193,1
10194,1
10195,0
10196,1
10197,0
10198,1
10199,0
10200,1
10201,0
10202,0
10203,0
10204,1
10205,0
10206,1
10207,1
10208,1
10209,1
10210,1
10211,1
10212,0
10213,1
10214,1
10215,1
10216,1
10217,1
10218,1
10219,1
10220,1
10221,1
10222,1
10223,1
10224,0
10225,0
10226,0
10227,1
10228,1
10229,1
10230,0
10231,1
10232,1
10233,0
10234,0
10235,1
10236,1
10237,0
10238,1
10239,1
10240,0
10241,0
10242,0
10243,1
10244,1
10245,1
10246,0
10247,1
10248,0
10249,0
10250,0
10251,0
10252,0
10253,1
10254,1
10255,1
10256,1
10257,1
10258,1
10259,0
10260,1
10261,0
10262,1
10263,0
10264,0
10265,0
10266,1
10267,1
10268,0
10269,1
10270,1
10271,0
10272,1
10273,1
10274,1
10275,1
10276,1
10277,0
10278,1
10279,1
10280,0
10281,1
10282,1
10283,1
10284,1
10285,0
10286,0
10287,1
10288,1
10289,1
10290,0
10291,1
10292,1
10293,1
10294,1
10295,0
10296,1
10297,1
10298,0
10299,0
10300,1
10301,1
10302,1
10303,1
10304,1
10305,1
10306,1
10307,0
10308,1
10309,1
10310,1
10311,0
10312,1
10313,0
10314,1
10315,1
10316,1
10317,0
10318,1
10319,1
10320,1
10321,1
10322,1
10323,1
10324,1
10325,0
10326,0
10327,0
10328,1
10329,0
10330,1
10331,1
10332,1
10333,0
10334,1
10335,1
10336,1
10337,0
10338,1
10339,1
10340,1
10341,0
10342,1
10343,1
10344,0
10345,1
10346,1
10347,1
10348,1
10349,0
10350,0
10351,1
10352,0
10353,0
10354,1
10355,0
10356,0
10357,1
10358,1
10359,1
10360,0
10361,1
10362,1
10363,1
10364,1
10365,0
10366,1
10367,1
10368,1
10369,1
10370,0
10371,0
10372,0
10373,1
10374,1
10375,0
10376,0
10377,1
10378,0
10379,0
10380,0
10381,0
10382,1
10383,1
10384,1
10385,1
10386,0
10387,1
10388,1
10389,1
10390,1
10391,0
10392,0
10393,0
10394,0
10395,1
10396,1
10397,0
10398,0
10399,1
10400,1
10401,1
10402,0
10403,1
10404,1
10405,0
10406,1
10407,0
10408,0
10409,1
10410,0
10411,1
10412,1
10413,1
10414,1
10415,1
10416,0
10417,1
10418,0
10419,1
10420,1
10421,1
10422,1
10423,1
10424,0
10425,1
10426,0
10427,1
10428,1
10429,1
10430,0
10431,1
10432,1
10433,0
10434,0
10435,1
10436,1
10437,1
10438,1
10439,1
10440,1
10441,1
10442,1
10443,0
10444,1
10445,1
10446,1
10447,0
10448,1
10449,1
10450,1
10451,1
10452,1
10453,0
10454,0
10455,0
10456,1
10457,1
10458,0
10459,1
10460,1
10461,0
10462,0
10463,0
10464,0
10465,1
10466,1
10467,0
10468,1
10469,0
10470,1
10471,0
10472,1
10473,1
10474,0
10475,1
10476,1
10477,0
10478,1
10479,1
10480,1
10481,1
10482,0
10483,0
10484,0
10485,1
10486,1
10487,1
10488,1
10489,1
10490,1
10491,0
10492,0
10493,0
10494,0
10495,1
10496,1
10497,1
10498,0
10499,0
10500,0
10501,1
10502,1
10503,1
10504,1
10505,1
10506,1
10507,1
10508,1
10509,1
10510,0
10511,0
10512,0
10513,1
10514,1
10515,1
10516,0
10517,0
10518,0
10519,1
10520,0
10521,1
10522,1
10523,0
10524,1
10525,1
10526,1
10527,1
10528,0
10529,1
10530,1
10531,1
10532,0
10533,0
10534,1
10535,0
10536,1
10537,0
10538,1
10539,0
10540,1
10541,1
10542,1
10543,1
10544,0
10545,1
10546,1
10547,1
10548,1
10549,1
10550,0
10551,1
10552,0
10553,0
10554,1
10555,1
10556,1
10557,0
10558,0
10559,0
10560,1
10561,1
10562,0
10563,1
10564,1
10565,0
10566,1
10567,0
10568,0
10569,0
10570,0
10571,1
10572,0
10573,0
10574,1
10575,1
10576,0
10577,1
10578,1
10579,0
10580,1
10581,0
10582,1
10583,0
10584,1
10585,0
10586,1
10587,1
10588,1
10589,1
10590,1
10591,1
10592,1
10593,0
10594,1
10595,1
10596,1
10597,1
10598,0
10599,1
10600,0
10601,1
10602,1
10603,1
10604,0
10605,0
10606,1
10607,0
10608,0
10609,1
10610,0
10611,0
10612,1
10613,1
10614,1
10615,0
10616,0
10617,0
10618,1
10619,0
10620,0
10621,0
10622,0
10623,0
10624,1
10625,1
10626,0
10627,1
10628,0
10629,1
10630,1
10631,0
10632,1
10633,1
10634,0
10635,0
10636,1
10637,1
10638,1
10639,0
10640,1
10641,0
10642,1
10643,0
10644,1
10645,0
10646,1
10647,1
10648,1
10649,0
10650,1
10651,1
10652,1
10653,0
10654,0
10655,0
10656,1
10657,0
10658,1
10659,0
10660,1
10661,0
10662,0
10663,1
10664,0
10665,1
10666,1
10667,0
10668,1
10669,1
10670,1
10671,1
10672,1
10673,1
10674,0
10675,0
10676,1
10677,1
10678,1
10679,1
10680,1
10681,0
10682,1
10683,0
10684,1
10685,1
10686,0
10687,1
10688,1
10689,0
10690,1
10691,1
10692,0
10693,1
10694,0
10695,1
10696,1
10697,1
10698,1
10699,1
10700,1
10701,1
10702,1
10703,0
10704,1
10705,1
10706,0
10707,0
10708,1
10709,1
10710,0
10711,1
10712,1
10713,1
10714,0
10715,1
10716,0
10717,1
10718,1
10719,1
10720,1
10721,1
10722,1
10723,1
10724,0
10725,0
10726,0
10727,1
10728,1
10729,1
10730,0
10731,1
10732,0
10733,0
10734,1
10735,1
10736,1
10737,0
10738,1
10739,1
10740,1
10741,1
10742,1
10743,1
10744,1
10745,1
10746,0
10747,0
10748,1
10749,0
10750,1
10751,0
10752,1
10753,1
10754,0
10755,1
10756,1
10757,0
10758,1
10759,1
10760,1
10761,0
10762,0
10763,0
10764,1
10765,1
10766,1
10767,1
10768,0
10769,1
10770,1
10771,1
10772,0
10773,0
10774,1
10775,1
10776,1
10777,1
10778,1
10779,1
10780,1
10781,0
10782,1
10783,1
10784,0
10785,0
10786,1
10787,1
10788,0
10789,0
10790,1
10791,0
10792,0
10793,1
10794,1
10795,1
10796,1
10797,1
10798,0
10799,1
10800,1
10801,1
10802,0
10803,0
10804,1
10805,1
10806,0
10807,0
10808,1
10809,0
10810,1
10811,1
10812,0
10813,1
10814,1
10815,1
10816,1
10817,0
10818,1
10819,1
10820,1
10821,0
10822,0
10823,1
10824,1
10825,0
10826,0
10827,1
10828,0
10829,0
10830,0
10831,0
10832,1
10833,1
10834,0
10835,0
10836,1
10837,1
10838,0
10839,1
10840,0
10841,1
10842,1
10843,1
10844,1
10845,1
10846,0
10847,1
10848,1
10849,1
10850,0
10851,0
10852,0
10853,1
10854,0
10855,0
10856,1
10857,1
10858,0
10859,0
10860,0
10861,0
10862,1
10863,1
10864,1
10865,0
10866,1
10867,1
10868,1
10869,1
10870,1
10871,1
10872,1
10873,1
10874,1
10875,1
10876,1
10877,1
10878,1
10879,0
10880,0
10881,1
10882,1
10883,1
10884,1
10885,0
10886,0
10887,0
10888,1
10889,1
10890,0
10891,0
10892,1
10893,1
10894,0
10895,1
10896,1
10897,0
10898,0
10899,0
10900,1
10901,1
10902,0
10903,1
10904,1
10905,1
10906,0
10907,1
10908,0
10909,0
10910,1
10911,0
10912,1
10913,1
10914,0
10915,1
10916,1
10917,1
10918,1
10919,1
10920,1
10921,0
10922,1
10923,0
10924,1
10925,0
10926,1
10927,1
10928,0
10929,1
10930,0
10931,0
10932,1
10933,1
10934,0
10935,0
10936,1
10937,0
10938,1
10939,0
10940,1
10941,1
10942,0
10943,0
10944,0
10945,1
10946,0
10947,1
10948,0
10949,1
10950,0
10951,1
10952,1
10953,1
10954,1
10955,0
10956,1
10957,0
10958,1
10959,0
10960,1
10961,1
10962,0
10963,1
10964,0
10965,0
10966,1
10967,1
10968,0
10969,0
10970,0
10971,1
10972,0
10973,1
10974,1
10975,1
10976,1
10977,0
10978,1
10979,1
10980,0
10981,1
10982,1
10983,1
10984,1
10985,1
10986,0
10987,1
10988,0
10989,0
10990,1
10991,0
10992,0
10993,1
10994,1
10995,0
10996,1
10997,0
10998,0
10999,0
